,at,reviewCreatedVersion,content,score,sentiment
14613,2021-09-09 03:24:33,3.4.5,"Mohon maaf kenapa disaat melengkapi akun pada bagian ""isi tanggal lahir"" tidak muncul terus ya? padahal sudah klik oke dan tanggal sudah diatur sesuai tanggal lahir saya. Mohon segera diperbaiki. Terimakasih",4,positive
14620,2021-09-06 03:53:09,3.4.5,"Sudah berpuluh an kali memasang foto profil tapi tetap tidak bisa sampai sekarang dan foto profil itu penting di aplikasi ini untuk mengidentifikasi pemilik akun, Untuk tim pengembang tolong dimaksimalkan aplikasi nya",5,positive
14623,2021-10-25 10:26:54,3.4.4,Aplikasi gak bisa dibuka.saya uninstal trus download lagi lanjut instal.setelah dibuka dan saya setujui syarat dan ketentuan dr aplikasi.gak lanjut lagi mentok di syarat dan ketentuan.tolong diperbaiki lagi aplikasinya.,5,positive
14632,2021-05-30 11:40:15,3.2.6,Cara cek sertifikat di aplikasi bagi mana ya? Kok sertifikat barcode nya hanya untuk perusahaan saja ? Apa masyarakat umum tidak bisa akses sertifikat barcode nya? Terimakasih,4,positive
14633,2021-07-06 01:13:56,,"Ini kenapa ya pak/ibu aplikasi nya gak bisa dibuka,stiap buka aplikasi.slalu ada notif ""tidak ada koneksi internet,mohon periksa koneksi internet""saya pikir paket internet saya habis saya isi paket lalu saya coba lagi tidak bisa juga.karna saya butuh cepat mendownload sertifikatnya saya tolong diusahakan direspon ya pak/ibu.saya sudah uninstal aplikasi ini dan saya download lagi saya sudah rugi bnyak disini🙏🙏🙏mohon kerja sama nya dulu pak/ibu,,mohon diperiksa dulu bagaimana sudah aplikasi ini",5,positive
14635,2021-11-02 10:23:16,4.0.2,Kalau pake versi android 7.1.1 gak bisa kebuka ya...? Padahal sebelum update aplikasi gampang masuk kenapa sekarang malah gak bisa cuma sampei ke perjanjian centang doang... terimakasih atas jawabnya.,5,positive
14639,2021-04-22 08:30:18,3.2.6,"Sangat bermanfaat buat pribadi saya keluarga dan orang sekitar saya,dengan mengunduh aplikasi ini saya tahu sekitar kita keadaan bagaimana kondisi penyebaran covid 19 dan apa yg harus saya lakukan untuk menjaga diri dari penularan covid 19, untuk sertifikat vaksin pun saya bisa lihat dan mengunduh nya..is the best aplikasi ""Peduli Lindungi""",5,positive
14640,2021-10-17 12:14:26,3.4.6,"Sudah lama sertifikat vaksin 1 dan 2 ngga muncul2 di aplikasi ini, tp setelah klarifikasi data pas daftar di singkronkan teryata ada sedikit ke keliruan, tp sekarang udah bs muncul sertifik vaksin 1dan 2, Alhamdulillah,,,,,,,",5,positive
14643,2021-10-01 14:51:10,3.4.6,Lebih baik buat kartu Sertifikat vaksin di cetak seperti ktp. Kan itu sudah ada barcode nya. Trs check in pakek kartu itu. Jadi gk perlu buka hp trs scan code. Lebih praktis,5,positive
14645,2021-10-27 19:01:26,4.0.2,"Mantep deh. Ada kendala kesalahan nama di kartu vaksin, jadi gk bisa di input kedalam aplikasi, lalu saya minta bantuan lewat email langsung diselesaikan malam itu juga, mantap.",5,positive
14673,2021-08-03 03:30:34,3.3.6,"Kuedit lagi bintangnya. Buat kalian yang bingung belum dapat sertifikat atau mau ubah no ponsel seperti saya. Coba hubungi 119 di malam hari sekitar habis isya' guys. Menurut saya kita harus sabar, karena CS juga pasti sibuk. Dia melayani seluruh warga Indonesia. Kalau belum ada jawaban dari CS saat menghubungi 119 ditelfon terus aja. Kalau kalian sabar pasti diangkat kok beneran. Kalau ada kendala sama aplikasinya, saran saya sih mending langsung buka websitenya aja yang lebih bagus.",5,positive
14685,2021-12-01 23:05:34,4.0.5,"Tolong status Vaksinasinya dibenarkan , saya sudah vaksin dan sudah ada sertifikatnya tapi di aplikasinya malah "" Gagal mendapatkan data vaksin "" . Sebelumnya sudah ada ( hijau ) tapi saat saya cek lagi malah Gagal",5,positive
14693,2021-09-06 07:57:53,3.4.3,Bagi yang sudah vaksin. Tapi sertifikat belum muncul di aplikasi pedulilindungi. Coba untuk datang ke faskes terkait setempat. Karena saya juga sama seperti itu sudah 10 hari sertifikat belum muncul. Setelah saya datang ke faskes setempat. Alhamdulillah siangnya sudah muncul sertifikat dan jadwal vaksin kedua. Semoga membantu 🙏🏻 Karena memang yang input data itu faskesnya.,4,positive
14695,2021-10-06 00:37:23,3.4.6,"Aplikasi apaan, gak bisa login gak bisa daftar. Bahkan sms dari 1199 aja juga gak pernah ada padahal udah vaksin sekitar 1 minggu yang lalu. Nanti kalau ada pemeriksaan gak lolos gara² gak punya sertifikat vaksin. Apa emang di bikin kaya gini ya biar semua orang mau vaksin dan download aplikasi ini.",5,positive
14700,2021-09-01 01:56:09,3.4.3,"Aplikasi bermanfaat hanya masih perlu perbaikan lagi.. Dlm sinkronisasi, Contohnya tanggelahir saya yg blm singkron sm KTP itu saja..utk saat ini",5,positive
14703,2021-07-02 09:52:42,3.2.6,"Saya sdh vaksin 2 kali, tp sampai saat ini kalo sy cek melalui aplikasi ini sy tdk terdaftar sdh pernah vaksin, dan tdk ada sertifikat vaksin. Belakangan baru ketahuan kl no hp sy salah, sehingga dr awal tdk pernah dapat SMS notifikasi. Saya sdh coba email ke pedulilindungi. Di tampung keluhan sy. Tapi sdh 2 bln ternyata tdk ada kabar lagi, tdk terbit sertifikat dan dianggap blm vaksin. Kemana dan bagaimana spy sy dapat sertifikat vaksin. Krn sangat sy perlukan utk perjalanan . Mohon bantu",5,positive
14712,2021-07-23 15:43:00,3.3.6,"Sangat memuaskan dengan aplikasi ini saya baru bisa mengerti apa itu isi peduliLindungi,pokoknya mantap.trimksh peduliLindungi atas aplikasi ini mempermudah saya untuk mengakses semuanya.",5,positive
14719,2021-09-25 09:32:35,3.4.6,"Masih bnyk kesulitan ...sd sekarang aja sertifikat vaksin sy tdk bs tampil di aplikasi ini dg beribu cara smp sy tlp call center, ya tetap tdk bs tampil...untung sdh disave dr aplikasi lama...tlg perbaiki lg, termasuk cara isi tgl lahir...nyebelin bngt...mhn maaf klo kasar",5,positive
14723,2021-04-01 06:00:46,3.2.6,"Mohon informasi, setelah update aplikasi hari ini, aplikasi tidak dapat dijalankan dengan notifikasi ""tidak ada jaringan internet. "" Padahal internet aktif.. Terima kasih.",5,positive
14724,2021-07-28 06:55:05,3.4.0,"Mohon bantuan nya, sy sdh kasi masuk no.hp dan email asli sy, tapi tidak bisa masuk saat tampilan awal, pas sy memasukkan nomor hp lain punya org dirumah baru bisa masuk, sebenarnya setahun lalu sy pernah meng-install aplikasi ini dgn memasukkan no.hp dan email asli saya tp karena over memory sehingga aplikasi ini sy uninstall, tolong bgm caranya agar akun sy yg setahun yg lalu bisa kembali lagi dgn no hp dan email yg asli karena untuk sy mendalatkan sertifikat vaksin",5,positive
14725,2021-10-27 14:37:03,4.0.2,"bagi semuanya yg ga bisa masuk pedulilindungi trus stuck di setuju, coba cari solusi di youtube ada youtube ""kebumen tulen"" , saya langsung bisa pada saat ukuran font hp di hp kita dikecilkan agar terlihat tulisan ""saya setuju"" patut dicoba👍👍",4,positive
14734,2021-01-15 12:46:32,3.1.2,"Bagus sayangnya berita nya gak bener, kota saya zona merah tapi di aplikasi hijau semua. Ada menu daftar vaksin tapi ternyata bukan buat daftar tapi pemberitahuan belum terdaftar 😂",5,positive
14735,2021-08-25 08:52:14,3.4.0,"Selamat pagi... Kenapa data sertifikat, riwayat vaksin, dan tiket vaksin tidak ada di akun saya ya? Padahal data yang saya daftarkan sudah benar.. ketika saya periksa data manual tertulis sudah vaksin, namun di apk maupun web riwayat&tiket vaksin, sertifikat vaksin masih saja kosong. Mohon segera diperbaiki, banyak sektor masyarakat yang membutuhkan nya.. Terima kasih",5,positive
14737,2021-08-27 12:12:54,3.4.3,Aplikasi yg tanggung antara mendaftar memasukan kode verikasi dan membuka email untuk mencari kode untk orang tua seoerti kami sgt sulit dgn waktu yg bbrp detik sj .blum hp yg harus diganti krn yg lama tdk berbasis android.... 27/8 ksyskx sdh agak mudah unuk masuk .smg ketika diperlukn tdk ribet mencari sertifkt lg 👍,5,positive
14740,2021-11-01 09:16:46,4.0.2,"Kelemahan aplikasi ini, untuk android di bawah versi 5 mohon untuk daftar di awal di bawah centang atau tanda accept dan di bawahnya isi option SAYA SETUJU bisa scrooll ke atas, beberapa hp saya registrasikan kendalanya tidak bisa di scrooll ke atas.",5,positive
14744,2021-08-14 17:54:41,,"PEDULI LINDUNGI adalah aplikasi yg sangat bermanfaat sekali bagi yg sudah LOGIN.bagi yg belom bisa LOGIN...isi data"" anda..NAMA no NIK serta email dan no Hp yg akan di daftar.selamat mencobaaaaa🤗🤗🤗🤗",5,positive
14756,2021-08-22 12:22:25,3.4.1,"bagus .. tapi setelah lama gak di buka .. di buka muncul perbarui .. klau hanya sekali tidak masalah .. tapi muncul pemberitahuan itu berkali""",4,positive
14760,2021-09-06 03:13:42,3.4.5,"Aplikasi nya bagus, sertifikat vaksin saya kelihatan dua duanya. Saran untuk yg baru menggunakan aplikasi ini, untuk isi data2 di chrome aja kyk untuk masukkan tanggal lahir dsb. Buka web peduli lindungi dr google chrome, dari situ bisa lebih mudah mengisi data diri, nanti kalau sudah selesai bisa terlihat data diri di aplikasinya. Sarannya isi dari google chrome dulu. Terimakasih",5,positive
14778,2021-08-12 00:01:37,3.4.1,"Aplikasi yang baik, namun di sayangkan masih ada kekurangan. Dengan nmr ponsel yang sama tidak bisa mendowload sertifikat anak padahal posisi kita sebagai kepala keluarga. Mohon solusi untuk hal tersebut. Terimakasih",5,positive
14780,2021-09-03 18:02:04,3.4.3,"4 sep 2021: **** belumnya saya kasih bintang 1 karena sepertinya si aplikasi emang belom siap, sekarang saya kasih 4 krena udah di perbaiki dan udah lebih baik dari sbelumnya, bintang 5 untuk harapan saya semoga bisa berkembang menjadi lebih maju lagi👍🏻 ""Terimakasih sudah membantu memudahkan kami👍🏻"" ........................................... 30 juli 2021: * Kalo aplikasinya blom selesai jangan di luncurin, bikin malu aja...",4,positive
14781,2021-10-10 03:18:09,3.4.6,Cepat dan mudah mengaksesnya(selama ada jaringan internet) semoga lebih banyak fasilitas umum dengan free internet supaya lebih mudah lagi. Tetap semangat. Salam sehat selalu. Tetap laksanakan protokol kesehatan💪💪,5,positive
14790,2021-08-22 01:59:35,3.4.1,"cara masukkan tgl lahir gimana. kok gak bisa di hp sy. setelah di klik kan pilih th,bl,tgl. sudah di pilih sesuai tgl lahir, di klik selanjutnya gak keluar. perlu banyak perbaikan di aplikasinya",5,positive
14795,2021-10-21 08:18:47,3.4.6,Aplikasinya bagus..tpi kenapa di batasin jumlah nya sbanyak 4 orang dlm satu perangkat..smentara kami di desa terpencil banyak yg tidak memiliki hp android jadi waktu vaksin menggunakan satu hp dengan nomor hp yg sama..,5,positive
14796,2021-08-26 07:38:29,3.4.3,"Sangat informatif dan bermanfaat terutama bagi setiap Nakes dan masyarakat umum. Hanya perlu ditingkatkan khususnya dalam keseragaman sistem dalam koleksi data antara Nakes dan Non Nakes yg telah memperoleh vaksinasi Sinovac 1 dan 2 serta Boster Moderna. Demikian halnya utk yg mendptkn vaksin lainnya. Saya 68 th, sdh dpt Sinovac 1 dan 2 (17-2-2021 dan 17-3-2021) sbg Nakes di RS di Bekasi, tetapi ketika mau booster Moderna, belum bisa didaftar krn dlm PeduliLindungi blm bisa diberikan. Kenapa ?",5,positive
14798,2021-07-12 06:59:48,3.3.4,Tidak bisa update profile. Keterangannya email sudah digunakan. Sehingga tidak dapat mensikronisasikan akun pedulilindungi dan ehac. Mohon di perbaiki lagi,4,positive
14801,2020-04-16 04:50:01,1.4.0,"Mohon peningkatan notifikasi lebih diperjelas, seperti diberi suara getar, info covid terupdate, saat kita memasuki/berada di zona merah, & no telp utk aduan. Mohon aplikasi ini ODP, PDP & terkonfirmasi positif yg karantina mandiri menginstallnya supaya bisa dipantau 24 jam. Agar aplikasi ini efektif juga divirallan lewat medsos & televisi² tiap waktunya agar masyarakat banyak yg tahu & menginstallnya utk memutus rantai penyebaran.",5,positive
14802,2020-05-09 19:28:12,2.0.3,"Makasih yang sudah membuat aplikasi ini ....aplikasi ini sangat membantu sekali ..karna menggunakan aplikasi ini kita bisa belajar agar kita tetap berhati"""" saat beraktifitas.....it is the bese (peduliLindungi)",5,positive
14803,2021-08-26 14:32:20,3.4.3,"Aplikasi nya sering eror, Sy udh vaksin ke 2 tgl 26082021,malah yg muncul sertifikat di aplikasi atas nama orang lain..... Tlong dong tim IT diperbaiki.....",4,positive
14818,2021-02-10 11:37:52,3.1.3,"Dear pedulilindungi, dikatakan setelah divaksin sertifikat bisa diunduh pada aplikasi pedulilindungi, tetapi pada aplikasi pedulilindungi saya kok pada item sertifikat tidak muncul ya... Kenapa aplikasinya tdk update ya.",4,positive
14837,2021-07-11 10:01:14,3.3.4,"Saya sudah vaksin sampai dosis 2, tapi sama sekali tidak mendapatkan sertifikat nya di aplikasi peduli lindungi. Saat dosis pertama, operator salah input nomor telpon, kemudian nomor telpon sudah di betulkan di pemberian dosis kedua, namun saya ttp tidak dapat seritifikat nya. Harus gimana nih? Sedangkan buat pergi2an ada persyaratan sertifikat vaksin. Masa iya saya harus di vaksin lagi? Tolong jalan keluarnya",5,positive
14848,2021-08-14 07:47:03,3.4.1,"Download karena diharuskan scan utk masuk ke Mall. So far sp good aplikasinya, harus dipelajari krena menu-menunya dan pengaturan izin aplikasi yg membingungkan diawal2 pemakaian..",5,positive
14856,2021-07-09 07:20:15,3.3.4,sertifikat tidak muncul... pengaduannya kmn? hanya dpt kartu vaksinasi dri kesmas. dicek tdk muncul. nomor tlp yg di krtu vksinasi salah apa itu berpengaruh tidk munculnya sertifikat..tetapi di status vksin saya sudah vksin.,4,positive
14867,2021-04-10 03:43:32,3.2.6,"Saya sudah Vaksin ke-2 tapi nomor ponsel tidak masuk ke dalam kartu vaksin. Sudah saya konfirmasikan ke Pihak puskesmas katanya memang tidak bisa. Saya mohon solusinya, karena sertivikat tidak bisa muncul. atau saya bisa kasih usulan memasukan nomer tiket agar Sertifikat bisa muncul. Saya yakin permasalahan ini bukan hanya saya yang mengalami.",5,positive
14883,2022-04-08 21:00:51,,"Kak saya sudah divaksin sebelumnya dan sudah ada keterangan hijau, tetapi kenapa saya tidak memiliki sertifikat vaksin, edit* terimakasih bantuannya setelah update sudah tidak mengalami error lagi",5,positive
14887,2021-08-11 13:57:39,,"Aplikasi ini udah bagus sebenarnya, cuman masih banyak orang yg masih bingung sama cara kerjanya karna agak ribet. Sekedar saran aja tolong apk nya dibuat lebih simple biar semua kalangan bisa gunain apk ini 😁",5,positive
14892,2021-08-31 03:16:26,3.4.3,Sangat bagus dan sangat membantu. Terima kasih buat semuanya yang menciptakan aplikasi bermanfaat sperti ini . Sekali lagi terima kasih. Bagi teman2 yg yg pertama download jangan klik masuk tapi klik Daftar terlebih dahulu.OK.,5,positive
14906,2021-06-02 13:06:17,,saya sudah vaksin pertama pada tanggal 29 mei 2021.. tapi sampai sekarang belum ada terima sms untuk sertifikatnya.. sudah saya cek di app dan web pedulilindungi juga tidak ada sertifikatnya.. jadi bagaimana solusinya?,5,positive
14907,2021-07-10 13:55:51,3.3.4,"Sudah bagus, hanya update lokasi agak lambat. Status danjadwal vaksin sudah tersedia. Sertifikat vaksin ditampilkan pada icon paspor digital",4,positive
14913,2020-04-15 14:59:17,1.4.0,"Coba dulu aja, kalo kita berada di zona aman, mgkin bluetooth nya BS di off kan dulu ya? And kalo mau bepergian ke suatu tmpt, Bru dinyalain bluetooth nya.. bisakn kek gitu?? Biar aman dari kemasukan virus or GK boros batere😁😁✌️",4,positive
14915,2021-07-08 05:53:16,3.3.4,"Pembaharuan yang bagus, tapi kenapa fitur buat download sertifikat jadi dihilangkan ya??? Syukurnya di website pedulilindungi bisa download sertifikat.",4,positive
14924,2021-06-28 04:27:29,3.2.6,"Vaksin dari tgl 24 dan blom dpt sms skli smpe skrg,,, tp brkat aplikasi bisa ngecek klo kita sudah trdaftar vaksin atau belum,, dan juga bisa ngecek sertifikat sekaligus,, Terima Kasih Admin Td hati was2 krn blom dpt sms utk dpt sertifat vaksin,,, 🙏🏻🙂🙂",5,positive
14934,2021-06-27 09:29:41,3.2.6,Saya vaksin tanggal 25 Juni 2020 saya menunggu SMS buat lihat sertifikat tapi ga ada SMS masuk.tetapi istri sudah dapet sertifikat .setelah download aplikasi ternyata bisa dilihat sertifikatnya.akurat.terima kasih aplikasi sangat membantu🙏🙏,5,positive
14936,2021-09-03 12:13:17,3.4.3,Saya baru sudah vaksin 1 tadi. Tapi belum dapat sms untuk donloud sertifikat. Sedangkan teman-teman saya sudah dapat. Pas saya cek data NIK dan no hp saya di aplikasi ini kok keterangannya NIK dan no hp saya tidak terdaftar. Mohon solusinya,5,positive
14938,2022-03-15 00:23:31,4.0.9,Ini app emang harus 24 jam nonstop akses lokasi ya? Hadehh Mungkin lebih baik jika hanya mengakses lokasi pada saat app sedang dibuka / digunakan. Terima kasih.,4,positive
14939,2021-08-26 09:16:58,3.4.1,"Ada perintah update, tetapi sudah dua hari ini meng update, hasilnya cuma muter"" doang knpa ya ?? Dan QR nya kalau dipakai selalu ada notifikasi >> qr yang dipakai melebihi radiusnya <<",5,positive
14940,2021-09-23 07:00:45,3.4.6,"Untuk admin, tanggal lahir tidak bisa diisi. Mohon diperbaiki. Update : mohon diperbaiki, aplikasi ini masih Beta dan aplikasi ini milik negara. Jika ada kesalahan pada pihak pemerintah, jangan sungkan untuk bersuara. Last : Terimakasih atas responnya. Mohon maaf jika ada kata-kata menyinggung.",5,positive
14941,2021-10-17 04:08:12,3.4.6,"Alhamdulillaah.. setelah mempelajari semua saran dan ketentuan dari aplikasi Peduli lingkungan serta mengikuti langkah- langkah yang disarankan, maka semuanya jadi mudah dan tidak ada kendala sama sekali.. Muantap banget. 👍👍👍👍",5,positive
14942,2021-07-18 12:27:06,3.3.6,"Misi kak, selamat malam, saya ingin mengulas tentang aplikasi ini. Untuk masalah sertifikat vaksin belum ada, Padahal saya sudah dapat sms untuk mengunduhnya, vaksin pertama saya sudah selesai dan saya akan melanjutkan vaksin kedua mohon tanggapannya untuk masalah sertifikat vaksin. Bagaimana solusinya? Terima kasih sebelumnya.",5,positive
14944,2021-10-29 00:12:44,4.0.2,"Kenapa sekarang untuk check out susah, kalo yg di apk lama jarak udah 200 m + bisa otomatis checkout sendiri, kenapa yg sekarang ngga bisa, padahal rumah saya ke kantor ada 7km lebih",4,positive
14958,2021-08-06 05:48:52,3.4.1,Sya jg gk bsa mo download kartu vaksin nya..apa klo email sdh di pake registrasi nama lain sdh tdk bsa login atas nama sendiri..klo kesalahan ato mo ganti email..gmn caraya..sdh kli ganti akun sdh ok..tp tetep gk bsa aksi kartu vaksinya,5,positive
14972,2022-01-04 15:40:22,4.0.7,"Saya jujur tidak puas walaupun membantu orang lain tetapi tidak membantu saya karena kamera hp saya rusak jadi apabila mau ke tempat tertentu saya mau scan kode qr tidak bisa. Saya ada masukan tolong kasih fitur ""scan dari galeri"" jadi saya bisa minta kode qr dari temen lalu ada file di galeri dan bisa tetep ke tempat yang wajib memakai apk peduli lindungi dan saya sangat butuh fitur ini karena saya menggunakan apk ini setiap hari. Mohon ditanggapi dari pihak peduli lindungi",4,positive
14975,2021-08-10 11:20:33,3.4.1,"Sangat membantu, app sngt berguna untuk ferifikasi data vaksin, dan dokumen perjalanan lainnya secara digital, sehinga penipuan2 dokumen bisa di kurangi. Trima kasih",5,positive
14998,2021-10-05 07:38:08,3.4.6,Aplikasi ini sangat membantu tapi untuk mengaktifkan QR barcode sangat susah sudah berulang ulang no nik tgl lahir sudah sesuai tapi tetap error' gak bisa kekirim mohon bantuannya,5,positive
15002,2022-01-20 13:29:03,4.0.7,"Sejauh ini aman aman saja.. Tapi orang tua saya sudah suntik vaksin tahap 1.. Sudah dapat SMS juga,, tetapi saat input nik KTP belum terdaftar,, ada kemungkinan petugasnya salah input NIK ini.. mohon bantuannya..",5,positive
15004,2021-10-16 09:07:27,3.4.6,"bagus.👍🏻 Mantap ada kemajuan dulu sy nunggu sertifikat Vak 1 lama bgt kekny skitar 2 mingguan. Skrng sertifikat Vak kedua 1 hari langsung ada..👍🏻 Apk ini ga ribet sama skli, cuma kadang suka crash sendiri.",4,positive
15010,2022-02-17 05:06:41,4.1.0,"setiap saya ke suatu tempat yang mengharuskan scan barcode, knp waktu saya barcode dan ingin check-in selalu ada notif merah ""lengkapi profil anda"" dan waktu sudah di lengkapi dan ingin mencet selanjutnya notif merah lagi ""sesuai NIK dan NAMA anda dengan KTP"" padahal saya masih dibawah umur belum mempunyai KTP. tolong bantu ya",4,positive
15034,2021-07-31 06:48:56,3.4.0,Luar biasa aplikasi mantappp.. mohon untuk info kalo gak bisa masuk atau ngCek sertifikat dengan nik atau no hp yg salah mohon di arahin supaya bisa cek sertifikat dengan mudah.. terimakasih,5,positive
15043,2021-09-11 19:20:17,3.4.5,Dari simpang siur perbincangan nya.. tadinya saya ragu download dengan yakin dan memang di jaman ini perlu apl seperti ini.. menurut saya apl ini bagus mudah dan untuk sertifikat vaksin sangat cepat pokonya bagus,5,positive
15051,2020-04-22 03:06:39,2.0.0,"Tolong diperbaiki lagi systemnya Dikarenakan setiap buka aplikasi ini,tiba2 keluar dengan sendirinya. Semoga cepat selesai pandemi virus ini Qif 19 (covid 19). Aamiin...",5,positive
15084,2021-10-03 01:50:24,3.4.6,"Mau melengkapi data gak bisa, karena waktu ngisi tgl lahir gak bisa bisa, padahal sudah di coba bolak balik di klik tglnya tapi gak masuk masuk. Puseng",5,positive
15109,2021-08-26 08:01:10,3.4.3,"Saya sudah vaksin hari ini, tp oleh petugas tidak diberi sertifikat katanya sertifikat tidak bisa di cetak.. Lalu katanya disuruh lihat di aplikasi peduli lindungi tp smpe sekarang tidak muncul sertifikat nya",5,positive
15112,2021-08-30 14:12:18,3.4.3,"Share Lokasi pengguna aplikasi tidak sesuai dgn keberadaan pengguna, aplikasi ini membaca keberadaan lokasi pengguna aplikasi berdasar kan letak BTS operator pemancar, saran : mesti diperbaiki lagi..agar bisa seperti google maps🙏🙏🙏👍👍👍",4,positive
15122,2021-11-17 10:56:59,4.0.2,"Pedulilindungi merupakan aplikasi yg sangat membantu kita dalam penanganan virus Covid19, dimana di dalamnya terdapat salah satu data kita yaitu sertifikat Vaksin 1 dan 2, guna memudahkan kita untuk memasuki area dimana kita wajib menu jukkan bukti dengan sertifikat vaksinasi. Untuk pengguna yang merasa tidak bisa login ke allikasi ini karena anda anda ini tidak dapat memberikan data yg diperlukan aplimasi ini untuk memasuki login nya, silahkan diulangi lagi dengan sabar yaaaa",5,positive
15125,2022-02-02 16:56:46,4.0.9,Aplikasi nya bagus banget mudah dan sangat membantu Dan mudah mengecek Sertifikat vaksin dari terbitnya sertifikat yg pertama sampai yg kedua pokok nya aplikasi ini sangat bagus mudah Silahkan anda coba bagi yg belum download dan mau mengetahui informasi sertifikat vaksin nya Terimakasih 🙏🙏🙏🙏,5,positive
15137,2021-09-01 20:33:14,3.4.3,Gampang banget pake apk ini sangat membantu ketika mau masuk pendaftaran. Btw kalo udah daftar kabar selanjutnya di kirim lewat email/sms ya? Dan berapa lama? Trmksh yg mnjwb 🙏🏻,5,positive
15140,2021-09-19 12:20:35,3.4.6,"Kepada admin yang terhormat , saya mohon pencerahannya , kenapa setelah saya ganti handphone dan mendownload ulang pedulilindungi tidak bisa memeriksa sertifikat hasil vaksin pertama dan kedua saya , terimakasih",5,positive
15145,2021-08-27 11:24:51,3.4.3,"Untuk yg mau ke mall dan dapet kesulitan pake aplikasi ini aku kasih tips: 1. Kalau kalian ga bisa liat sertifikat kalian di aplikasi, coba kalian buka website peduli lindungi lalu daftar kalo belum punya akun, atau masuk jika sudah punya, lalu check sertifikat dri sana, coba buka2 lagi aplikasinya di hp kalian dan cek pasport. 2. Kalau saat update profil tanggal lahir ga bisa input, update ttl profil dari websitenya langsung, otomatis di aplikasi ke update juga.",5,positive
15162,2022-01-02 13:12:42,4.0.7,Min apakah scan QR qode harus selalu memakai data soale saya kemaren pengen benerin hp karena SIM saya terjebak dan satus hp nya itu tidak bisa karena modem WiFi nya rusak kak akibat nya saya tidak bisa mbetulin hp nya soale letak service center nya dalam mall,4,positive
15165,2021-07-10 13:22:17,3.3.4,"Saya sudah vaksin 2 kali tetapi tidak sms dari 119 untuk dapat cetak kartu vaksin nya, sudah download aplikasi, sudah buat akun, mau coba lihat sertifikat vaksin dengan NIK KTP dan no hp tidak ada datanya, saya jadi bingung tel ke 119 juga sibuk terus...",5,positive
15170,2021-04-01 14:58:32,3.2.6,"Awalnya bagus, tapi setelah update yang terbaru, malah tidak bisa dibuka, tidak ada koneksi internet, padahal buat internet dan aplikasi lain, normal Mhn untuk segera dibenahi Terima kasih, edit jadi *5",5,positive
15174,2021-11-08 13:54:57,4.0.2,ok...work... tapi saran aja...mungkin dibikin bisa scrol aja biar gk ribet mesti ganti ukuran font..udah ukuran paling kecilpun yg keliatan juga cuman kotaknya itupun atasnya aja tanpa tulisan,4,positive
15181,2022-02-04 15:16:33,4.0.9,Trimakasih untuk Aplikasi peduli lindungi. Sebelumnya saya mau bertanya. Adik saya sudah melakukan vaksin 1 dan ke 2 tahun lalu. Tapi ketika mau daftar no.verifikasinya di Aplikasi peduli lindungi tidak ada sms masuk. Nomornya adalah adalah menggunakan nomor hpnya sesuai nomor yang sudah dicantumkan ketika melakukan vaksin. Akhirnya sampai saat ini adik saya tidak bisa melihat sertifikat vaksinnya di aplikasi peduli lindungi. Kira2 itu bagaimana ya. Mohon infonya. Terimaksih.🙏,4,positive
15183,2021-11-04 05:30:18,3.4.6,"Install tgl: 22 september 2021. Install untuk ortu tgl: 14 Oktober 2021. Saat saya install aplikasi ini, bagus. Aman, tp knp menurun kinerjanya?? Ada banyak keluhan. Mohon segera diperbaiki ya min, karna aplikasi ini penting untuk saat ini. Kmi kesulitan jadinya🙏🏻🤭",4,positive
15193,2021-12-10 17:35:33,4.0.5,Kenapa APL tidak bisa di gunakan..bgtu di buka apl anda telah di rood .. Mohon bantuannya terima kasih.. Sudah saya lakukan semuapetunjuknya.. Apa hp android saya yang tipe redmi 6pro tidak untuk aplikasi peduli lindungi.. Terima kasih,5,positive
15199,2021-09-09 04:21:55,3.4.5,"Sangan membantu jadi gak perlu repot2 bawa hard copy sertipikat vaksin,, cukup scan langsung ok.. Jadi yg pada ngeluh cobalah di pelajari lagi,, jgn bisanya cuma ngeluh..",5,positive
15208,2021-09-30 05:59:45,3.4.6,"Saya belum pernah pakai untuk masuk ke tempat tempat yg harus pakai aplikasi ini, maklum .....saya tinggal di kampung, tp dlsaat mau buka untuk yg ke 3x udah harus update aplikasi, Semoga tdk ada halangan saatnya akan di perlukan 🙏🙏🙏",4,positive
15209,2021-07-02 15:17:27,,Istri saya sudah vaksin pertama dan sms notifikasi akses sertifikat vaksinnya sudah di terima tapi belum sempat dibuka sudah terhapus smsnya dengan tidak sengaja. Bagaimana cara kita untuk mendapatkan ulang sms tersebut? Mohon dijelaskan. Terimakasih.,5,positive
15211,2020-04-19 09:18:45,1.4.0,"Knapa punya saya nggak bisa nentuin di zona apa,padahal semalam baru aku download langsung kubuka aplikasinya ,langsung muncul ada berada di zona aman,dan pas aku tadi siang saya cek lagi kok nggak bisa",4,positive
15214,2021-12-10 05:50:48,,"Hai,saya mau ngucapin terimakasih banyak kepada apk PeduliLindungi Pertama kali masuk ke apk ini memang ada kendala,tapi setelah apknya di perbaharui masuk ke apknya jadi mudah banget.Terus ada fitur barunya jugaa",5,positive
15218,2020-04-15 15:34:55,1.4.0,"Kenapa yah di lokasi yang sama ,, selang 5 menit di update tiba tiba berubah jadi zona merah,, terus 5 menit kemudian di update jadi aman lagi,, itu gara gara letak lokasi gps apa gimana yah?",4,positive
